id,phId,name,tagline,description,thumbnailUrl,launchDate,upvotes,score,speedScore,marketScore,pmfScore,networkScore,growthScore,uncertaintyScore,scoreExplanation,createdAt,updatedAt
c1f7d998-88bf-4aae-8d90-68c05cff4cea,1076608,The Deep Brief,AI coaching for leaders who can't afford to think badly,"24 specialist AI coaches, each trained in a different leadership discipline. Voice coaching, meeting prep with calendar sync, 360-degree feedback, goal tracking, and structured reflection. Built by a military officer and deep diver who knows what decisions under pressure actually feel like. Not therapy-speak. Not a chatbot. Coaching that challenges you.",https://ph-files.imgix.net/79341769-07dc-4354-9cbf-9e3cc85f5e02.jpeg?auto=format,2026-02-12T08:01:00Z,2,8,7,9,9,7,9,8,"The Deep Brief shows strong potential for blitzscaling with a massive target market, compelling PMF driven by a credible founder, and scalable AI technology, though direct network effects are limited.",2026-02-12T14:08:05.628Z,2026-02-12T14:08:05.628Z
afde1aa8-ed01-4816-8598-afda8531b093,1076166,CrewClaw,Build AI Agents. Run Them Anywhere.,"Generate the foundation for your AI agents. Identity, memory, scheduling, tools, team structure. 9 config files ready to deploy. Build a single agent or a team of 3-5 that work together. Run on a Mac Mini, VPS, or your laptop.",https://ph-files.imgix.net/eecb8a3c-5620-4eb3-8e40-047ceff2014a.png?auto=format,2026-02-09T08:01:00Z,39,8,9,10,8,3,9,8,"CrewClaw aligns strongly with blitzscaling by addressing a huge, uncertain market with a product built for speed and hyper-growth potential, despite lacking clear direct network effects for the product itself.",2026-02-10T06:09:34.789Z,2026-02-10T06:09:34.789Z
72812b8a-b898-4ed4-bf75-d0eb587a2b0d,1077087,Craft AI: Ai Image & Video Generator ,Turn photos into stunning AI art & videos,"Craft AI lets you generate professional-quality visuals — from images to animated videos — directly from your photo library. Pick styles like anime, watercolor, 3D art, and more to bring your ideas to life instantly with AI.",https://ph-files.imgix.net/85a8bfaa-250e-40bb-bfe5-71dc4d4c8ad8.x-icon?auto=format,2026-02-12T08:01:00Z,2,7,8,9,7,4,8,6,"Craft AI targets a massive, eager market with an intuitive AI creation tool offering strong viral potential, but it must navigate intense competition and develop stronger intrinsic network effects to sustain true blitzscaling.",2026-02-12T20:28:19.367Z,2026-02-12T20:28:19.367Z
67973b03-56f6-4853-b5b7-a165fdc52354,1072220,Dwella,Property management software for landlords ,"Dwella is a focused property management platform built for independent landlords who want visibility and structure without bloated features. Track rent, manage maintenance requests, and keep tenant records in one calm dashboard—without spreadsheets, WhatsApp threads, or guesswork. Dwella doesn’t replace landlords. It removes friction so they can manage better.",https://ph-files.imgix.net/c53722a8-b282-465a-80b4-8cfd4e3b5c9c.png?auto=format,2026-02-04T08:01:00Z,5,6,5,9,8,2,8,5,"Dwella has strong PMF and market potential for a large niche with hyper-growth potential as SaaS, but lacks inherent network effects and explicit blitzscaling-level risk-taking or speed-over-efficiency.",2026-02-04T23:36:39.997Z,2026-02-04T23:36:39.997Z
84ab5016-d03b-4e9e-8999-2fcf307c9b9e,1073964,Pet Name Mixer,Unique Pet Name Generator 🐾,Find the perfect name for your pet by combining names. Our pet name mixer creates unique and creative names for your furry friends.,https://ph-files.imgix.net/2d767c4d-2c7b-4d73-907c-204dea89df9c.png?auto=format,2026-02-15T08:01:00Z,0,4.2,8,3,6,1,2,5,"The product leverages speed in its simple design but targets a niche utility with limited market potential, weak network effects, and low hyper-growth, despite its low risk and clear problem-solution fit.",2026-02-15T09:25:49.594Z,2026-02-15T09:25:49.594Z
5dd698e3-728a-4955-aabf-45988af4fb06,1072383,GitGuessr,Train code reading skills in a GeoGuessr-like game,"GitGuessr is a new unique game that drops you into a random location in a real GitHub repo where some lines of code are hidden. Your goal is to understand the codebase and fill in the missing code as quickly as possible. Play well-balanced games in Python, TypeScript, JavaScript (the top 3 languages on GitHub). Or create your own code maps for the community from your favorite languages or favorite repos.",https://ph-files.imgix.net/cb652ce4-3011-4e34-a16d-6b83900ddb3d.png?auto=format,2026-02-04T08:01:00Z,95,8,8,9,8,9,9,7,"GitGuessr demonstrates strong potential for Blitzscaling due to its enormous target market, innovative product-market fit for a key developer skill, powerful network effects from user-generated content, and clear hyper-growth potential through virality and low marginal costs.",2026-02-04T22:03:53.662Z,2026-02-04T22:03:53.662Z
24aedbd6-f1d9-49fd-b701-058be4e20127,1075714,Reelu,Replace static CVs with interactive career storyboards,"Ditch the resume for your real personality. Reelu is an AI-powered interactive storyboard bridging the gap between your skills and your story. Built for humans, our platform prioritizes authentic representation so you get noticed. Key Features: Interactive Visuals: A non-linear way to explore career highlights. Personality-First: Tools designed to surface the human behind the data. Smart Storyboarding: AI that helps you refine your narrative. Join the Beta: Get early access.",https://ph-files.imgix.net/8e598227-7036-439f-a54f-a0f498b0b9b6.webp?auto=format,2026-02-08T08:01:00Z,2,7,8,9,7,5,8,7,"Reelu demonstrates strong market potential and hyper-growth capabilities by tackling a significant pain point with an innovative AI-powered solution, though its inherent network effects and proven product-market fit are still developing in its beta stage.",2026-02-08T16:23:01.031Z,2026-02-08T16:23:01.031Z
64fe83a7-d0fd-4ccf-9c38-8239b6e52bd6,1079473,AuraSpend,Track expenses by voice. No typing required.,"AuraSpend is an expense tracker built around the idea that typing is the enemy of consistency. The problem: Everyone who tries to track expenses gives up after a few weeks. Not because they lack discipline, but because entering 20+ transactions per week manually is tedious. The solution: Just speak. ""Spent 50 dollars on groceries at Walmart"" becomes a fully categorized entry. Amount, merchant, category, date - all extracted automatically from natural language.",https://ph-files.imgix.net/f7ce5737-ddd1-49d7-b5a4-00f0468d02db.jpeg?auto=format,2026-02-16T08:01:00Z,2,7,8,9,9,2,7,5,"AuraSpend targets a massive market with a strong potential for product-market fit by solving a common pain point with an innovative voice-first solution, but lacks inherent network effects and faces significant technical and user adoption risks.",2026-02-16T12:48:25.050Z,2026-02-16T12:48:25.050Z
9e866401-f126-4bd8-bb72-3790fd43e57e,1073983,Claw And Order,The court of law for AI agents,"Claw & Order is a dispute resolution platform designed for AI agents. The platform's key features include smart contract escrow, winner-takes-all settlements and dedicated APIs for autonomous agents, all powered by a tech stack that includes Next.js, React, Tailwind CSS, Hardhat, and Supabase.",https://ph-files.imgix.net/b5924bb8-5634-43dc-bbdb-858870c465f3.png?auto=format,2026-02-06T08:01:00Z,79,7,8,9,4,8,9,3,"Claw And Order presents a visionary solution for the future of AI agent interactions with strong growth and network effect potential, though it faces significant market adoption and regulatory uncertainties today.",2026-02-07T01:25:30.368Z,2026-02-07T01:25:30.368Z
e662a448-df75-4a13-8bf1-9675b4edee1b,1078388,Faceless Video Platform,Automate your social media growth,Create faceless videos that convert. Hook templates + carousel builder. No camera needed.,https://ph-files.imgix.net/df6cfc31-3b04-4a35-b4db-102d9e30e195.png?auto=format,2026-02-14T08:01:00Z,1,7,8,9,8,3,8,5,"The platform targets a massive and rapidly evolving market with strong product-market fit due to its 'no camera needed' approach and automation, offering high hyper-growth potential, but it currently lacks clear network effects and faces inherent risks in the volatile social media landscape.",2026-02-15T04:16:18.341Z,2026-02-15T04:16:18.341Z
afda6825-960a-4704-b179-b25151f5f78c,1078236,Guideo - Digital Welcome Book,A multilingual digital welcome book for hosts,"Create your digital welcome booklet in minutes for your vacation rental, Airbnb, guesthouse, hotel or campsite. Guideo centralizes all essential information in an elegant interface, instantly accessible via QR Code. Reduce repetitive inquiries by up to 40% and offer a premium experience to your guests.",https://ph-files.imgix.net/804ecd0f-31c6-400c-be96-6714f786533d.png?auto=format,2026-02-12T08:01:00Z,2,7.33,9,9,8,3,8,7,"Guideo demonstrates strong market potential, clear product-market fit, and high hyper-growth prospects due to its scalable SaaS model addressing a widespread hospitality pain point, though direct network effects are currently limited.",2026-02-13T01:46:30.643Z,2026-02-13T01:46:30.643Z
32b8b309-eb15-40c5-8638-e2a7860cd084,1075804,FutureFunding.ai,Discipline meets technology,"FutureFunding is a Fintech platform which provides a proprietary risk management ecosystem that evaluates traders using AI driven behavioral analytics and discipline based metrics. Our software actively monitors risk in real time and provides automated corrective feedback, enabling retail traders to develop institutional grade discipline and access company's capital for trading",https://ph-files.imgix.net/2745a8ba-5878-4afa-a379-6590ceb815e6.png?auto=format,2026-02-08T08:01:00Z,2,7,7,9,8,6,9,5,"FutureFunding.ai demonstrates strong potential in a massive market with clear product-market fit and hyper-growth potential driven by AI, but its blitzscaling success hinges on effectively navigating significant unaddressed regulatory and capital management risks.",2026-02-08T12:35:34.648Z,2026-02-08T12:35:34.648Z
fefa7f5c-32e3-40d3-9080-71a18c625ef4,1073894,UData,Software Development & Business Automation,"UData provides dedicated developers, custom software development and business process automation to help companies scale faster and operate efficiently.",https://ph-files.imgix.net/e45941d2-33c7-4c31-9b30-2ce0747f151a.png?auto=format,2026-02-06T08:01:00Z,0,3.8,3,9,5,1,3,2,"While addressing a massive market need, UData's service-based model lacks the inherent non-linear scalability, network effects, and clear focus on aggressive speed-over-efficiency required for a true Blitzscaling play.",2026-02-07T01:45:51.652Z,2026-02-07T01:45:51.652Z
73ec8efa-8351-4f8c-a825-2871c929415d,1076585,Thumbly AI,Create stunning Thumbnails for any Social Media Platform,"Existing tools are often too complex, requiring ""perfect"" prompt engineering or hours of manual tweaking. Thumbly AI was built to turn that 3-hour struggle into a 2-minute win. Style Categories (Not Just Random Prompts): Most tools leave you guessing. We provide curated Style Categories. Whether it’s a high-energy vlog, Viral Beast, a minimalist tech review, Cinematic, or a dramatic storytelling vibe, you just pick the category and let the AI do the design work.",https://ph-files.imgix.net/e552d9dc-ee5b-4398-a2eb-6db12cc54c16.png?auto=format,2026-02-14T08:01:00Z,0,7,8,9,8,2,9,7,"Thumbly AI demonstrates strong potential for speed, market size, and hyper-growth by effectively simplifying a widespread creator pain point, though it lacks direct network effects.",2026-02-14T10:20:44.989Z,2026-02-14T10:20:44.989Z
ee779464-ed7f-4709-b32f-73f9229090fc,1073471,Y Bombinator,"We Bombed 7 times, you shouldn't",Y-Bombinator is an agent built with 100x Bot by experienced founders. We built YB to help newer YC applicants to find confidence in their merits and internally check where their strengths and weaknesses lie.,https://ph-files.imgix.net/9ba3b092-f662-4802-9019-9814f44a54ea.png?auto=format,2026-02-06T08:01:00Z,222,7,8,6,9,4,6,7,"Y Bombinator exhibits strong product-market fit and founder experience in a specific high-stakes niche, leveraging AI for speed and scalability, but its market size and limited inherent network effects temper hyper-growth potential.",2026-02-07T05:03:57.528Z,2026-02-07T05:03:57.528Z
8d3e586b-3774-434f-aeea-b2f0a73346b7,1074143,OpenAI Frontier,Operate AI coworkers on a single enterprise platform,"A new platform that helps enterprises build, deploy, and manage AI agents that can do real work. Frontier gives agents the same skills people need to succeed at work: shared context, onboarding, hands-on learning with feedback, and clear permissions and boundaries. That’s how teams move beyond isolated use cases to AI coworkers that work across the business.",https://ph-files.imgix.net/f904aec8-e324-4aed-ae3b-ff68795ce44f.png?auto=format,2026-02-09T08:01:00Z,138,9,9,10,9,8,10,6,"OpenAI Frontier exhibits strong blitzscaling potential with an enormous market, compelling solution addressing a critical enterprise need, and inherent hyper-growth capacity in the AI agent space, balanced against significant execution and adoption risks typical of frontier technology.",2026-02-09T18:50:59.439Z,2026-02-09T18:50:59.439Z
